,Date,BTC_Close,Gold_Close,Oil_Close,Volume_Top2,Volume_Top3,Volume_Top4,Volume_Top5
595,2021-08-18,44801.1875,1781.5999755859375,65.45999908447266,0.15330079908887617,0.03501205364779387,0.016285163031350386,0.5662674900295372
596,2021-08-19,46717.578125,1780.199951171875,63.689998626708984,0.13285755616746947,0.056328354606004535,0.01732720187736466,0.5406064727078397
597,2021-08-20,49339.17578125,1781.0,62.31999969482422,0.14773203345806582,0.058873940224113595,0.01734096036554024,0.5305580245856047
600,2021-08-23,49546.1484375,1803.199951171875,65.63999938964844,0.13959302479841434,0.06643253526150973,0.02625302326356005,0.5342505759628419
601,2021-08-24,47706.1171875,1805.5999755859375,67.54000091552734,0.13405960300110528,0.06256555840180753,0.019834468375152934,0.5480579079157875
602,2021-08-25,48960.7890625,1788.199951171875,68.36000061035156,0.13500679968237023,0.049430255321140426,0.023493494071198318,0.5589031497067052
603,2021-08-26,46942.21875,1792.199951171875,67.41999816894531,0.12888901832369454,0.048540796499743494,0.024272958359218798,0.5564013410897739
604,2021-08-27,49058.66796875,1816.5999755859375,68.73999786376953,0.1311186629822325,0.05727891616087718,0.018177732380118154,0.5486900385539484
607,2021-08-30,47054.984375,1809.0,69.20999908447266,0.14712801544719942,0.03978767840445702,0.015294581824286096,0.5551002714369621
608,2021-08-31,47166.6875,1815.0,68.5,0.17524010019683453,0.03267052153206432,0.015275730169283153,0.5537183345835813
609,2021-09-01,48847.02734375,1813.0999755859375,68.58999633789062,0.18525189503939313,0.028662608779734765,0.014191264891614205,0.5307757331825145
610,2021-09-02,49327.72265625,1808.699951171875,69.98999786376953,0.1535887471928255,0.046453316588729913,0.014638538075487475,0.536502562865633
611,2021-09-03,50025.375,1830.9000244140625,69.29000091552734,0.15322319349840954,0.03066231704371885,0.011994184124664981,0.5515162089387109
615,2021-09-07,46811.12890625,1795.9000244140625,68.3499984741211,0.1379943454487831,0.041260539489184254,0.01576913794059799,0.575016613818731
616,2021-09-08,46091.390625,1790.699951171875,69.30000305175781,0.14536505974121997,0.03679066209162574,0.013469737292977815,0.5799142840564075
617,2021-09-09,46391.421875,1797.4000244140625,68.13999938964844,0.14100599343139475,0.035263392811143685,0.013985624234891886,0.5836456530353981
618,2021-09-10,44883.91015625,1789.5999755859375,69.72000122070312,0.13392774050893086,0.0367256982634002,0.5809640971445076,0.013818941824455134
621,2021-09-13,44963.07421875,1792.0,70.44999694824219,0.13385045961795025,0.036606462249406474,0.5752639852002203,0.012929139983098347
622,2021-09-14,47092.4921875,1804.699951171875,70.45999908447266,0.13596419267668242,0.02797215325493962,0.011363621205780133,0.5499186932355293
623,2021-09-15,48176.34765625,1792.4000244140625,72.61000061035156,0.14493821194122014,0.03457238008087394,0.015187378728945608,0.5535223690776084
624,2021-09-16,47783.359375,1754.5999755859375,72.61000061035156,0.15084762027255852,0.02494698200512451,0.012919701358044487,0.5728268908665038
625,2021-09-17,47267.51953125,1749.4000244140625,71.97000122070312,0.1506656740598811,0.020818620935276703,0.5713950113417708,0.012893651561568827
628,2021-09-20,42843.80078125,1761.800048828125,70.29000091552734,0.152327585619062,0.5572277459758821,0.033034417994745956,0.013045284426649317
629,2021-09-21,40693.67578125,1776.0,70.55999755859375,0.16479890685755214,0.5272861297689427,0.0328644745416248,0.011085026971071233
630,2021-09-22,43574.5078125,1776.699951171875,72.2300033569336,0.15918741626558983,0.032696876861500426,0.5411375118116414,0.011256877418402674
631,2021-09-23,44895.09765625,1747.699951171875,73.30000305175781,0.1434748690600105,0.026837753676436104,0.5521299585188643,0.012214718756570186
632,2021-09-24,42839.75,1749.699951171875,73.9800033569336,0.15086628754735884,0.035744639230386725,0.5486155765828579,0.012266901920960782
635,2021-09-27,42235.73046875,1750.0,75.44999694824219,0.15364496131783276,0.5619216504863748,0.023972989241047925,0.012082605528160359
636,2021-09-28,41034.54296875,1735.800048828125,75.29000091552734,0.14333616362146667,0.5631022685159079,0.026240055341259748,0.010980974276835963
637,2021-09-29,41564.36328125,1721.5,74.83000183105469,0.13543863344568277,0.5564756210193442,0.02465444598458841,0.020497729386414813
638,2021-09-30,43790.89453125,1755.300048828125,75.02999877929688,0.14821783579781864,0.5533540855156364,0.022001553406538542,0.01507463782850171
639,2021-10-01,48116.94140625,1757.0,75.87999725341797,0.14679140053213097,0.021292700258736065,0.01422990674463742,0.5357148937951971
642,2021-10-04,49112.90234375,1766.199951171875,77.62000274658203,0.13736949926061337,0.012749716679460503,0.017408095143327744,0.5740746532136928
643,2021-10-05,51514.8125,1759.5999755859375,78.93000030517578,0.12568635662573416,0.011537674061807215,0.015793924041686034,0.5758961910141622
644,2021-10-06,55361.44921875,1760.5,77.43000030517578,0.12694024385747826,0.011653316338058349,0.01579433402383876,0.5608069778587383
645,2021-10-07,53805.984375,1757.9000244140625,78.30000305175781,0.12501286136542994,0.012854625916560914,0.021382649398491035,0.5997138175405077
646,2021-10-08,53967.84765625,1756.300048828125,79.3499984741211,0.11968095364239567,0.014589205755481486,0.019757785720941688,0.5892223194739008
649,2021-10-11,57484.7890625,1754.5999755859375,80.5199966430664,0.13193828251911624,0.01694538056827647,0.010461226259963978,0.537870304631534
650,2021-10-12,56041.05859375,1758.300048828125,80.63999938964844,0.13021078698634175,0.02259367311937896,0.024934210350843217,0.5268624829085359
651,2021-10-13,57401.09765625,1793.699951171875,80.44000244140625,0.1123827830446517,0.03569586218480819,0.021411368502811758,0.5415387507118421
652,2021-10-14,57321.5234375,1796.699951171875,81.30999755859375,0.14994154222545694,0.019177490134009347,0.01674817155693919,0.5317644851869388
653,2021-10-15,61593.94921875,1767.199951171875,82.27999877929688,0.1244853843391405,0.016651248768099272,0.020304858917410445,0.531127206011225
656,2021-10-18,62026.078125,1764.800048828125,82.44000244140625,0.13739781097566872,0.015803842543981032,0.02050228872825996,0.5255546838997796
657,2021-10-19,64261.9921875,1769.699951171875,82.95999908447266,0.12925844081341067,0.014902101662144935,0.0248121323283677,0.5040491922042905
658,2021-10-20,65992.8359375,1784.0999755859375,83.87000274658203,0.1492948372232777,0.013876725735316217,0.022195076310067435,0.5152192258512127
659,2021-10-21,62210.171875,1781.199951171875,82.5,0.1706546682626281,0.018636077456326245,0.023989101474134692,0.5091067051518475
660,2021-10-22,60692.265625,1795.5,83.76000213623047,0.1423295499478697,0.01437544392703524,0.02040416164287976,0.5413942579633465
663,2021-10-25,63039.82421875,1806.0,83.76000213623047,0.13672651039984968,0.01143499557621276,0.020497913900702304,0.5658073567667318
664,2021-10-26,60363.79296875,1792.699951171875,84.6500015258789,0.12808412269228622,0.01109459139595997,0.020925314491237183,0.5795208677619215
665,2021-10-27,58482.38671875,1797.9000244140625,82.66000366210938,0.13022196933006977,0.011622301060168833,0.6162053286024787,0.02512308028099562
666,2021-10-28,60622.13671875,1801.5999755859375,82.80999755859375,0.12979270274906896,0.01313497596757849,0.6083095816512971,0.022473958732932633
667,2021-10-29,62227.96484375,1783.0,83.56999969482422,0.15043066340776495,0.017470948038435977,0.5718054514598626,0.01889222229213714
670,2021-11-01,61004.40625,1795.0999755859375,84.05000305175781,0.12289560724580276,0.017325915571350183,0.5946540801166298,0.018103246370627088
671,2021-11-02,63226.40234375,1788.699951171875,83.91000366210938,0.09724274127248152,0.011228493894608163,0.7008879379925189,0.014123075456793952
672,2021-11-03,62970.046875,1763.5999755859375,80.86000061035156,0.1365761107124699,0.016525550259839983,0.03877692898740375,0.5756205784611731
673,2021-11-04,61452.23046875,1793.0,78.80999755859375,0.12699086709343474,0.01558818833096244,0.03062012438233909,0.6018831066629469
674,2021-11-05,61125.67578125,1816.4000244140625,81.2699966430664,0.11712955428547628,0.02854036852204251,0.5953347422694274,0.021373622325290498
677,2021-11-08,67566.828125,1827.4000244140625,81.93000030517578,0.12934970311870314,0.01896311667410529,0.02242500593986371,0.5535059235242497
678,2021-11-09,66971.828125,1830.199951171875,84.1500015258789,0.1256963072421232,0.013266900331950719,0.044383974155726834,0.5610994427249575
679,2021-11-10,64995.23046875,1847.5999755859375,81.33999633789062,0.11797896917709291,0.018950761189993375,0.590249560554396,0.020087619393781345
680,2021-11-11,64949.9609375,1863.199951171875,81.58999633789062,0.12556525690504705,0.01639585685281378,0.5879495977658497,0.01885913175271185
681,2021-11-12,64155.94140625,1867.9000244140625,80.79000091552734,0.12851946042310572,0.015501176818223458,0.5815751581470582,0.021205042831358607
684,2021-11-15,63557.87109375,1866.0999755859375,80.87999725341797,0.1409046654845679,0.01858613170525307,0.5550498574663475,0.020903453535118396
685,2021-11-16,60161.24609375,1853.5999755859375,80.76000213623047,0.15185770289770945,0.020897330686656793,0.5480809787194663,0.01970661667289998
686,2021-11-17,60368.01171875,1869.699951171875,78.36000061035156,0.14639836776829665,0.01785047329388654,0.5575129507932676,0.019682856616447964
687,2021-11-18,56942.13671875,1861.0,79.01000213623047,0.13079398711037754,0.01784299969213178,0.5828406360301123,0.015364152283572054
688,2021-11-19,58119.578125,1851.199951171875,76.0999984741211,0.139900608917078,0.016828546206687087,0.5574907735645577,0.023275484213589295
691,2021-11-22,56289.2890625,1806.0,76.75,0.1414209233273488,0.01612355025882427,0.5683060236897858,0.023299675511421317
692,2021-11-23,57569.07421875,1783.5,78.5,0.14847524553064806,0.01963772416206815,0.5648041696867259,0.01562174162153384
693,2021-11-24,56280.42578125,1784.0999755859375,78.38999938964844,0.1475520318090838,0.01971198475985078,0.5697028671297042,0.015499316239111367
694,2021-11-25,57274.6796875,1791.4000244140625,78.02999877929688,0.12511308027974113,0.016970560242960477,0.6113019330672004,0.017301584377003045
695,2021-11-26,53569.765625,1785.300048828125,68.1500015258789,0.1440356455390126,0.023316532885033735,0.584982235887102,0.018524539627879522
698,2021-11-29,57806.56640625,1782.300048828125,69.94999694824219,0.14791728939790008,0.018799606294979582,0.566057703509153,0.016356303648585938
699,2021-11-30,57005.42578125,1773.5999755859375,66.18000030517578,0.1807201510803183,0.01756000173913917,0.5517413626234426,0.01823459081542578
700,2021-12-01,57229.828125,1781.5999755859375,65.56999969482422,0.18211892569345237,0.01849580502609327,0.5332008807810991,0.02328165542287826
701,2021-12-02,56477.81640625,1760.699951171875,66.5,0.1564114582099233,0.01730320036593729,0.5611166754496696,0.029635223984425352
702,2021-12-03,53598.24609375,1782.0,66.26000213623047,0.15698636490102832,0.01506406430161845,0.5619529950448328,0.024634514986845567
705,2021-12-06,50582.625,1777.5,69.48999786376953,0.16915102376212818,0.021376450003657118,0.5613971377088633,0.022133534478290914
706,2021-12-07,50700.0859375,1782.5999755859375,72.05000305175781,0.16330468225399997,0.015427528404412213,0.556711290411316,0.018668584794413204
707,2021-12-08,50504.796875,1783.4000244140625,72.36000061035156,0.1541626864634805,0.01850763101762227,0.5738264576731059,0.01877092118566189
708,2021-12-09,47672.12109375,1774.5999755859375,70.94000244140625,0.17718911787455824,0.01695076396737409,0.5549568573828761,0.0156412983559236
709,2021-12-10,47243.3046875,1782.9000244140625,71.66999816894531,0.21199279891531292,0.015815098958351394,0.5218359159597952,0.016029402246284116
712,2021-12-13,46737.48046875,1786.300048828125,71.29000091552734,0.18886531957410924,0.01495955221150761,0.5229928189849258,0.020048164575839158
713,2021-12-14,46612.6328125,1770.4000244140625,70.7300033569336,0.1751423699882857,0.01640280682529465,0.5348115728565941,0.01913341553845991
714,2021-12-15,48896.72265625,1762.5999755859375,70.87000274658203,0.1805802855738956,0.014220121370100806,0.529482686429374,0.025870757282189683
715,2021-12-16,47665.42578125,1796.5999755859375,72.37999725341797,0.17705567870879077,0.013403408171698819,0.5413123511306704,0.024705152139192367
716,2021-12-17,46202.14453125,1803.800048828125,70.86000061035156,0.17780577950463436,0.013865773675167366,0.5347122112846886,0.02083319338232386
719,2021-12-20,46880.27734375,1793.699951171875,68.2300033569336,0.1760270494788449,0.011963980678896882,0.5433996767180719,0.01616786818373211
720,2021-12-21,48936.61328125,1787.9000244140625,71.12000274658203,0.16002104574629283,0.014272295357378402,0.5437468668530224,0.017781651520365434
721,2021-12-22,48628.51171875,1801.5999755859375,72.76000213623047,0.13951372186386687,0.01600721990305772,0.5805466897467629,0.018932486892865964
722,2021-12-23,50784.5390625,1811.199951171875,73.79000091552734,0.15076204913319866,0.015632104587182102,0.5789584717972215,0.01834898978448687
726,2021-12-27,50640.41796875,1808.0999755859375,75.56999969482422,0.12086980402382588,0.02306818668328363,0.5796652573001281,0.019045013754249517
727,2021-12-28,47588.85546875,1810.199951171875,75.9800033569336,0.1321795395872939,0.021329577243989335,0.569467435086747,0.02159301531997472
728,2021-12-29,46444.7109375,1805.0999755859375,76.55999755859375,0.13834074476089292,0.018999629412875706,0.5591163707835036,0.019143978461029873
729,2021-12-30,47178.125,1812.699951171875,76.98999786376953,0.1319380398253644,0.019911127197219713,0.560017514513783,0.015726328509101467
732,2022-01-03,46458.1171875,1799.4000244140625,76.08000183105469,0.11777705644287743,0.01900254439251292,0.5276806802451376,0.013120163262706213
733,2022-01-04,45897.57421875,1814.0,76.98999786376953,0.11596603989307418,0.018190334790266976,0.502232315334635,0.012391474659301483
734,2022-01-05,43569.00390625,1824.5999755859375,77.8499984741211,0.13170722922530684,0.02093419344267217,0.563145489329139,0.01548692021702859
735,2022-01-06,43160.9296875,1788.699951171875,79.45999908447266,0.18300341908461423,0.033146612363632665,0.5404970145207707,0.015797853654290112
736,2022-01-07,41557.90234375,1797.0,78.9000015258789,0.1233500120110946,0.4146772593445724,0.023231431931453165,0.014736374552868239
739,2022-01-10,41821.26171875,1798.4000244140625,78.2300033569336,0.15154363577811159,0.5310278529209967,0.03223961894010109,0.03614836156789827
740,2022-01-11,42735.85546875,1818.5999755859375,81.22000122070312,0.1397511885565875,0.5426111578252978,0.042266952342343685,0.0334923198835862
741,2022-01-12,43949.1015625,1827.199951171875,82.63999938964844,0.14021597180989284,0.0347646686082759,0.5242525955397447,0.01886898876540129
742,2022-01-13,42591.5703125,1821.199951171875,82.12000274658203,0.11539027771294079,0.03131759734248901,0.4770579647110233,0.01642472179942586
743,2022-01-14,43099.69921875,1816.5,83.81999969482422,0.13222060577820807,0.030340117637735493,0.5898260987788425,0.01776518026102632
747,2022-01-18,42375.6328125,1812.300048828125,85.43000030517578,0.13762511139420425,0.5579301148600428,0.022263000139172647,0.04530105986064994
748,2022-01-19,41744.328125,1843.0999755859375,86.95999908447266,0.1442413186399027,0.548281292415031,0.019469965213400928,0.035436898010029486
749,2022-01-20,40680.41796875,1842.5,86.9000015258789,0.14265512256654553,0.5171280822316815,0.025215299874529588,0.04188270475152485
750,2022-01-21,36457.31640625,1831.800048828125,85.13999938964844,0.15953418481316559,0.5154030750869144,0.021714068720015453,0.047272826329346145
753,2022-01-24,36654.328125,1841.699951171875,83.30999755859375,0.16639375886210983,0.5238446278673385,0.018931742086887936,0.04403723560031016
754,2022-01-25,36954.00390625,1852.699951171875,85.5999984741211,0.15031345582857306,0.5440371139073975,0.021605870548449074,0.038520242190100286
755,2022-01-26,36852.12109375,1829.9000244140625,87.3499984741211,0.00025462364674678524,0.0008485609810973358,2.6709489672563827e-05,0.9984944102892258
756,2022-01-27,37138.234375,1793.300048828125,86.61000061035156,0.15795550174471573,0.5284366596015707,0.019127652059042603,0.049205296228543485
757,2022-01-28,37784.33203125,1784.9000244140625,86.81999969482422,0.1560316412310088,0.5392642432473036,0.016946080819409053,0.05116268250181317
760,2022-01-31,38483.125,1795.0,88.1500015258789,0.16410478848652343,0.5369545629620778,0.0165171335035771,0.03546382444809402
761,2022-02-01,38743.2734375,1800.300048828125,88.19999694824219,0.16257183525037835,0.5321854955186106,0.01715861431481164,0.03811231033824046
762,2022-02-02,36952.984375,1809.199951171875,88.26000213623047,0.17077141069082072,0.5439353148545513,0.015886094451646897,0.033670100829990265
763,2022-02-03,37154.6015625,1803.0,90.2699966430664,0.16529449620032843,0.5439981421200945,0.01558597397526518,0.03419965566996036
764,2022-02-04,41500.875,1806.5999755859375,92.30999755859375,0.16552119356128764,0.5156788980976569,0.014916387697216872,0.047482463540772235
767,2022-02-07,43840.28515625,1820.5999755859375,91.31999969482422,0.13358324425206708,0.5681524096470154,0.015432499930712697,0.031067946898305186
768,2022-02-08,44118.4453125,1826.5999755859375,89.36000061035156,0.13342739473313653,0.562411951445505,0.017495947934814564,0.02909717720207664
769,2022-02-09,44338.796875,1835.199951171875,89.66000366210938,0.1467197746909946,0.5614445075164856,0.016844849000929616,0.030524097119748846
770,2022-02-10,43565.11328125,1836.199951171875,89.87999725341797,0.1386744436816153,0.5756658958921996,0.015169666101481382,0.03123052577175152
771,2022-02-11,42407.9375,1840.800048828125,93.0999984741211,0.13893129920044758,0.5780447602065769,0.014847974197027016,0.03476094396876943
774,2022-02-14,42586.91796875,1868.0,95.45999908447266,0.14220352693135394,0.5648409025087832,0.014835578832302144,0.03464335891861247
775,2022-02-15,44575.203125,1854.800048828125,92.06999969482422,0.1449709859287922,0.5575706211417929,0.026439022684902957,0.034404163155363376
776,2022-02-16,43961.859375,1870.199951171875,93.66000366210938,0.1440068047419786,0.5680991194699876,0.019478379176399014,0.03767025693154699
777,2022-02-17,40538.01171875,1900.699951171875,91.76000213623047,0.1480301575870391,0.5546529951372805,0.015344285543294025,0.03700111685213836
778,2022-02-18,40030.9765625,1898.5999755859375,91.06999969482422,0.16269076816843214,0.5442152973027695,0.016059305866493477,0.036224284814485065
782,2022-02-22,38286.02734375,1906.0999755859375,92.3499984741211,0.15045128014300257,0.5567297046085601,0.01873454202922104,0.0396449797399288
783,2022-02-23,37296.5703125,1909.199951171875,92.0999984741211,0.13967801677267414,0.5724376667317437,0.017166236082287945,0.04267369364712124
784,2022-02-24,38332.609375,1925.0999755859375,92.80999755859375,0.14980800187148754,0.5517155396904243,0.01519400850603588,0.04622651789920406
785,2022-02-25,39214.21875,1886.5,91.58999633789062,0.14685575515068136,0.5634410580738588,0.015693788964450714,0.047476990365799505
788,2022-02-28,43193.234375,1899.4000244140625,95.72000122070312,0.14307505950418242,0.5371465289165632,0.01387482965166487,0.04086061338039167
789,2022-03-01,44354.63671875,1942.4000244140625,103.41000366210938,0.13881253950717867,0.5579068377165424,0.021352522999489747,0.04157000715716578
790,2022-03-02,43924.1171875,1920.9000244140625,110.5999984741211,0.1371590787978164,0.5612529359956342,0.01686709695512382,0.044121926115153635
791,2022-03-03,42451.7890625,1934.4000244140625,107.66999816894531,0.13011274095604686,0.5668507470447001,0.01588262133069029,0.039000421447433424
792,2022-03-04,39137.60546875,1965.0999755859375,115.68000030517578,0.1300585205753902,0.5553384233900586,0.015615372375304725,0.043155465010749905
795,2022-03-07,38062.0390625,1993.9000244140625,119.4000015258789,0.13176336203008618,0.5537547326567148,0.018583633904997957,0.03816835534569322
796,2022-03-08,38737.26953125,2040.0999755859375,123.69999694824219,0.13755241994530998,0.5499747966930724,0.01664252362212631,0.04116883126299625
797,2022-03-09,41982.92578125,1985.9000244140625,108.69999694824219,0.11800780598342454,0.5579807613430658,0.020194840260486322,0.035023857129230486
798,2022-03-10,39437.4609375,1998.0999755859375,106.0199966430664,0.11439874162066302,0.5661639357148583,0.01812316881627365,0.03384771866283028
799,2022-03-11,38794.97265625,1982.699951171875,109.33000183105469,0.12111672543728527,0.567820160432573,0.015169306116633153,0.038009702367838245
802,2022-03-14,39666.75390625,1959.5999755859375,103.01000213623047,0.12062944476136477,0.5644337856163263,0.015614174103896207,0.03839548095933692
803,2022-03-15,39338.78515625,1928.5,96.44000244140625,0.13601412276258146,0.56009942035609,0.014389611871055957,0.03638002675506391
804,2022-03-16,41143.9296875,1908.0,95.04000091552734,0.12852486594815618,0.5357139371312196,0.012833354392885405,0.038711953900205466
805,2022-03-17,40951.37890625,1942.0999755859375,102.9800033569336,0.13642036035818877,0.5690413205449686,0.017590248777130495,0.04025158297570106
806,2022-03-18,41801.15625,1928.199951171875,104.69999694824219,0.1305908504720175,0.5359398347335517,0.013747522618624875,0.035774109046749936
809,2022-03-21,41077.99609375,1928.5999755859375,112.12000274658203,0.13864265219815056,0.591074435675547,0.015110907902412969,0.030738349870912035
810,2022-03-22,42358.80859375,1920.699951171875,111.76000213623047,0.1334568959021407,0.5666046078526189,0.01423430825217091,0.03192494169805747
811,2022-03-23,42892.95703125,1936.5999755859375,114.93000030517578,0.13938058218706262,0.5936239881370055,0.014327886901537596,0.032889470143433755
812,2022-03-24,43960.93359375,1961.5999755859375,112.33999633789062,0.13527624791745077,0.5827339688377202,0.013710290562414169,0.03589086007598902
813,2022-03-25,44348.73046875,1953.800048828125,113.9000015258789,0.14481766946257627,0.5469462575352897,0.01427101222832301,0.03397772952935959
816,2022-03-28,47128.00390625,1939.5999755859375,105.95999908447266,0.13740984798686035,0.5745356763153804,0.014185154241645398,0.03156031029278827
817,2022-03-29,47465.73046875,1912.0,104.23999786376953,0.14157601452206123,0.583076550980316,0.014406667133556955,0.03337731868856883
818,2022-03-30,47062.6640625,1933.5,107.81999969482422,0.11696804220962184,0.6093063034979417,0.016676583625181107,0.03282913256910646
819,2022-03-31,45538.67578125,1949.199951171875,100.27999877929688,0.11861430670806566,0.6069035768239908,0.017656063167574034,0.03330335816488046
820,2022-04-01,46281.64453125,1919.0999755859375,99.2699966430664,0.13194770378600484,0.580100514826664,0.01709294502074359,0.030879999262378305
823,2022-04-04,46622.67578125,1929.199951171875,103.27999877929688,0.13292200847088664,0.582645399629945,0.016415321610530456,0.030788059119184336
824,2022-04-05,45555.9921875,1922.9000244140625,101.95999908447266,0.13433425969974103,0.5765463039750467,0.01826918233154928,0.032157819907731235
825,2022-04-06,43206.73828125,1918.4000244140625,96.2300033569336,0.15506944762270863,0.5571688164008667,0.014054927087259403,0.035388386632974035
826,2022-04-07,43503.84765625,1933.800048828125,96.02999877929688,0.15128557179329538,0.5592860509951098,0.019198490461148094,0.03441413165989014
827,2022-04-08,42287.6640625,1941.5999755859375,98.26000213623047,0.1526855747405834,0.5591655983949119,0.016974980978532173,0.03448888226579036
830,2022-04-11,39521.90234375,1944.300048828125,94.29000091552734,0.1597341922990048,0.5393198483404967,0.015999703085666138,0.0372297322000811
831,2022-04-12,40127.18359375,1972.0999755859375,100.5999984741211,0.16001354729704317,0.5415774939959886,0.01692617848859743,0.03641796052952538
832,2022-04-13,41166.73046875,1981.0,104.25,0.1498943743678232,0.5393975573743224,0.018000707024259457,0.03471266332622023
833,2022-04-14,39935.515625,1970.9000244140625,106.94999694824219,0.1603871846007233,0.5363561267661777,0.016376725291467394,0.04011670308930361
837,2022-04-18,40826.21484375,1982.9000244140625,108.20999908447266,0.1467290094978964,0.5410266860540446,0.015166975844651443,0.03160807329130093
838,2022-04-19,41502.75,1955.699951171875,102.55999755859375,0.13754529635709184,0.5633118827309985,0.01801855171563452,0.03526891353420541
839,2022-04-20,41374.37890625,1952.300048828125,102.75,0.1345001576959566,0.5711515368717043,0.017606218111691385,0.03607544412319696
840,2022-04-21,40527.36328125,1944.9000244140625,103.79000091552734,0.1486285264286622,0.5507482341777972,0.015663239395533872,0.032000581481762214
841,2022-04-22,39740.3203125,1931.0,102.06999969482422,0.1507868886822078,0.5456218009038207,0.017032573705328624,0.03488435859837145
844,2022-04-25,40458.30859375,1893.199951171875,98.54000091552734,0.1622235549118086,0.5321326495428895,0.01387928719194281,0.03428848278629623
845,2022-04-26,38117.4609375,1901.4000244140625,101.69999694824219,0.14816928576400692,0.5371496927654027,0.013002997389606679,0.03283144971892744
846,2022-04-27,39241.12109375,1885.9000244140625,102.0199966430664,0.15172838676893904,0.5317098885585481,0.013175193699423065,0.033530465518951315
847,2022-04-28,39773.828125,1888.699951171875,105.36000061035156,0.14469217149475525,0.5365460071666505,0.01660332249831388,0.0361789324436333
848,2022-04-29,38609.82421875,1909.300048828125,104.69000244140625,0.1519204827877845,0.5495353775825846,0.015605663560009028,0.03299179717845537
851,2022-05-02,38529.328125,1861.800048828125,105.16999816894531,0.15434189351169678,0.5287304763268179,0.011512173531991514,0.032367979900694156
852,2022-05-03,37750.453125,1868.800048828125,102.41000366210938,0.13256133319106203,0.5385867065524886,0.013187628960806823,0.03756897549262139
853,2022-05-04,39698.37109375,1867.0,107.80999755859375,0.1364098629424011,0.5417055660495661,0.01285959685661505,0.03334827026268736
854,2022-05-05,36575.140625,1874.0,108.26000213623047,0.14238956968101266,0.5387946502900863,0.015026241989026905,0.032716729446215446
855,2022-05-06,36040.921875,1881.199951171875,109.7699966430664,0.14269339021470506,0.5518913849122001,0.012450762941170593,0.03648349052961923
858,2022-05-09,30296.953125,1857.0999755859375,103.08999633789062,0.1567205064014703,0.5206694420287802,0.036637795013149975,0.012695892903057143
859,2022-05-10,31022.90625,1839.9000244140625,99.76000213623047,0.1601578377145416,0.5395265206253506,0.013460081217173936,0.03610477085512942
860,2022-05-11,28936.35546875,1852.5999755859375,105.70999908447266,0.15514306372069075,0.5416390227585908,0.051359883835159485,0.013127569217721959
861,2022-05-12,29047.751953125,1823.800048828125,106.12999725341797,0.15505689448672322,0.5150590190503996,0.06796255622055382,0.017308238873480503
862,2022-05-13,29283.103515625,1807.4000244140625,110.48999786376953,0.14997608501387755,0.5258442601547529,0.04850390748481202,0.016765401865581682
865,2022-05-16,29862.91796875,1813.5,114.19999694824219,0.17170026766356797,0.5001053909874026,0.053211492008352776,0.014035423983551107
866,2022-05-17,30425.857421875,1818.199951171875,112.4000015258789,0.16794618556953858,0.5058001227787683,0.04783059527135515,0.014376627798121752
867,2022-05-18,28720.271484375,1815.9000244140625,109.58999633789062,0.15783058827848717,0.4987962529796217,0.05152381763744378,0.013523323365047996
868,2022-05-19,30314.333984375,1841.199951171875,112.20999908447266,0.15561729016344863,0.4955019936766576,0.054659357563663975,0.013679943975966447
869,2022-05-20,29200.740234375,1841.800048828125,113.2300033569336,0.1459652466151225,0.5047915178504602,0.050689869048916016,0.016134224303528077
872,2022-05-23,29098.91015625,1847.800048828125,110.29000091552734,0.14375147890922,0.5124435336699704,0.04893240820516622,0.019489393073303846
873,2022-05-24,29655.5859375,1865.0999755859375,109.7699966430664,0.13412989609176473,0.5244491374340162,0.02057370214052055,0.04742768768363607
874,2022-05-25,29562.361328125,1846.199951171875,110.33000183105469,0.1366657594930023,0.5144885975192816,0.046835800755503025,0.02053871771456966
875,2022-05-26,29267.224609375,1847.4000244140625,114.08999633789062,0.17055695834530876,0.4927328994083182,0.049809806691120624,0.01953164340541223
876,2022-05-27,28627.57421875,1851.300048828125,115.06999969482422,0.1826640666297628,0.4873899202841994,0.04900085704285382,0.018596567818573332
880,2022-05-31,31792.310546875,1842.699951171875,114.66999816894531,0.15008568219490512,0.5136194635843702,0.04819113907419894,0.013988725990496638
881,2022-06-01,29799.080078125,1843.300048828125,115.26000213623047,0.15139173879930415,0.49557729213582963,0.04431894342455895,0.01269135916040675
882,2022-06-02,30467.48828125,1866.5,116.87000274658203,0.16585306468740907,0.4910059631410062,0.04854482361740551,0.011936540541411631
883,2022-06-03,29704.390625,1845.4000244140625,118.87000274658203,0.16489980331888912,0.48533543757636743,0.04728860812234819,0.012360402817357653
886,2022-06-06,31370.671875,1839.199951171875,118.5,0.1556870836714499,0.48576830840965085,0.043576354246867524,0.01386366321475485
887,2022-06-07,31155.478515625,1847.5,119.41000366210938,0.1722128544146146,0.4804228707820427,0.04248872046558554,0.012566504304420457
888,2022-06-08,30214.35546875,1851.9000244140625,122.11000061035156,0.17010167681004465,0.4919403880216502,0.0421080881707938,0.01071658197356784
889,2022-06-09,30111.998046875,1848.800048828125,121.51000213623047,0.14968305611828608,0.5277941147762356,0.04226011452973249,0.009980268891219817
890,2022-06-10,29083.8046875,1871.5,120.66999816894531,0.17809559771960415,0.4781872743721898,0.043146884252442064,0.013116004644005407
893,2022-06-13,22487.388671875,1828.0,120.93000030517578,0.1905079407160046,0.4530846498241445,0.058277825280965624,0.010425703526130637
